plot,land_type,year,season,stat_land_type,stat_season,crop_id,crop_name,crop_type,area_mu,yield_jin_mu,production_jin,cost_yuan
F2,智慧大棚,2029,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2814.200845312501
F2,智慧大棚,2029,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,964.8688612500002
F3,智慧大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
F3,智慧大棚,2029,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,964.8688612500002
F4,智慧大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
F4,智慧大棚,2029,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,964.8688612500002
A1,平旱地,2030,单季,平旱地,单季,5,爬豆,粮食（豆类）,80.0,373.5,29880.0,39398.81183437502
A2,平旱地,2030,单季,平旱地,单季,1,黄豆,粮食（豆类）,55.0,360.0,19800.0,30956.209298437512
A3,平旱地,2030,单季,平旱地,单季,9,高粱,粮食,35.0,567.0,19845.0,19699.405917187505
A4,平旱地,2030,单季,平旱地,单季,3,红豆,粮食（豆类）,72.0,360.0,25920.0,35458.93065093752
A5,平旱地,2030,单季,平旱地,单季,1,黄豆,粮食（豆类）,68.0,360.0,24480.0,38273.13149625001
A6,平旱地,2030,单季,平旱地,单季,1,黄豆,粮食（豆类）,55.0,360.0,19800.0,30956.209298437512
B1,梯田,2030,单季,梯田,单季,11,荞麦,粮食,60.0,94.5,5670.0,29549.10887578126
B10,梯田,2030,单季,梯田,单季,2,黑豆,粮食（豆类）,25.0,427.5,10687.5,14071.004226562505
B11,梯田,2030,单季,梯田,单季,5,爬豆,粮食（豆类）,60.0,355.5,21330.0,29549.10887578126
B12,梯田,2030,单季,梯田,单季,4,绿豆,粮食（豆类）,45.0,297.0,13365.0,22161.831656835944
B13,梯田,2030,单季,梯田,单季,4,绿豆,粮食（豆类）,35.0,297.0,10395.0,17236.98017753907
B14,梯田,2030,单季,梯田,单季,9,高粱,粮食,20.0,540.0,10800.0,11256.803381250003
B2,梯田,2030,单季,梯田,单季,11,荞麦,粮食,46.0,94.5,4347.0,22654.316804765633
B3,梯田,2030,单季,梯田,单季,11,荞麦,粮食,40.0,94.5,3780.0,19699.40591718751
B4,梯田,2030,单季,梯田,单季,10,黍子,粮食,28.0,450.0,12600.0,14183.572260375004
B5,梯田,2030,单季,梯田,单季,2,黑豆,粮食（豆类）,25.0,427.5,10687.5,14071.004226562505
B6,梯田,2030,单季,梯田,单季,5,爬豆,粮食（豆类）,86.0,355.5,30573.0,42353.72272195314
B7,梯田,2030,单季,梯田,单季,3,红豆,粮食（豆类）,55.0,342.0,18810.0,27086.683136132822
B8,梯田,2030,单季,梯田,单季,11,荞麦,粮食,44.0,94.5,4158.0,21669.34650890626
B9,梯田,2030,单季,梯田,单季,4,绿豆,粮食（豆类）,50.0,297.0,14850.0,24624.257396484383
C1,山坡地,2030,单季,山坡地,单季,4,绿豆,粮食（豆类）,15.0,283.5,4252.5,7387.277218945315
C2,山坡地,2030,单季,山坡地,单季,12,南瓜,粮食,13.0,2430.0,31590.0,18292.305494531254
C3,山坡地,2030,单季,山坡地,单季,13,红薯,粮食,15.0,1800.0,27000.0,42213.01267968751
C4,山坡地,2030,单季,山坡地,单季,4,绿豆,粮食（豆类）,18.0,283.5,5103.0,8864.73266273438
C5,山坡地,2030,单季,山坡地,单季,3,红豆,粮食（豆类）,27.0,324.0,8748.0,13297.098994101567
C6,山坡地,2030,单季,山坡地,单季,11,荞麦,粮食,20.0,90.0,1800.0,9849.702958593754
D1,水浇地,2030,第一季,水浇地,第一季,34,芹菜,蔬菜,15.0,4950.0,74250.0,18995.855705859383
D1,水浇地,2030,第二季,水浇地,第二季,36,白萝卜,蔬菜,15.0,3600.0,54000.0,10553.253169921878
D2,水浇地,2030,第一季,水浇地,第一季,17,豇豆,蔬菜（豆类）,10.0,2700.0,27000.0,28142.00845312501
D2,水浇地,2030,第二季,水浇地,第二季,37,红萝卜,蔬菜,10.0,2700.0,27000.0,7035.502113281253
D3,水浇地,2030,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,14.0,1800.0,25200.0,19699.405917187505
D3,水浇地,2030,第二季,水浇地,第二季,36,白萝卜,蔬菜,14.0,3600.0,50400.0,9849.702958593753
D4,水浇地,2030,第一季,水浇地,第一季,17,豇豆,蔬菜（豆类）,6.0,2700.0,16200.0,16885.205071875003
D4,水浇地,2030,第二季,水浇地,第二季,37,红萝卜,蔬菜,6.0,2700.0,16200.0,4221.301267968751
D5,水浇地,2030,第一季,水浇地,第一季,34,芹菜,蔬菜,10.0,4950.0,49500.0,12663.903803906254
D5,水浇地,2030,第二季,水浇地,第二季,35,大白菜,蔬菜,10.0,4500.0,45000.0,28142.00845312501
D6,水浇地,2030,第一季,水浇地,单季,16,水稻,粮食,12.0,450.0,5400.0,11481.939448875004
D7,水浇地,2030,第一季,水浇地,第一季,34,芹菜,蔬菜,22.0,4950.0,108900.0,27860.588368593762
D7,水浇地,2030,第二季,水浇地,第二季,35,大白菜,蔬菜,22.0,4500.0,99000.0,61912.41859687502
D8,水浇地,2030,第一季,水浇地,单季,16,水稻,粮食,20.0,450.0,9000.0,19136.565748125005
E1,普通大棚,2030,第一季,普通大棚,第一季,32,空心菜,蔬菜,0.6,10800.0,6480.0,4221.301267968752
E1,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
E10,普通大棚,2030,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,2026.2246086250004
E10,普通大棚,2030,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2532.780760781251
E11,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E11,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
E12,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E12,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
E13,普通大棚,2030,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,2026.2246086250004
E13,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
E14,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E14,普通大棚,2030,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,8442.602535937503
E15,普通大棚,2030,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2954.9108875781258
E15,普通大棚,2030,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1688.5205071875005
E16,普通大棚,2030,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,2026.2246086250004
E16,普通大棚,2030,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2532.780760781251
E2,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E2,普通大棚,2030,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1688.5205071875005
E3,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E3,普通大棚,2030,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,8442.602535937503
E4,普通大棚,2030,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2954.9108875781258
E4,普通大棚,2030,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2532.780760781251
E5,普通大棚,2030,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,2026.2246086250004
E5,普通大棚,2030,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1688.5205071875005
E6,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E6,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
E7,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E7,普通大棚,2030,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,8442.602535937503
E8,普通大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
E8,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
E9,普通大棚,2030,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2954.9108875781258
E9,普通大棚,2030,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8442.602535937503
F1,智慧大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
F1,智慧大棚,2030,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,1013.1123043125002
F2,智慧大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
F2,智慧大棚,2030,第二季,智慧大棚,第二季,18,刀豆,蔬菜（豆类）,0.6,1980.0,1188.0,1114.4235347437505
F3,智慧大棚,2030,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2954.9108875781258
F3,智慧大棚,2030,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,1013.1123043125002
F4,智慧大棚,2030,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,2026.2246086250004
F4,智慧大棚,2030,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,1013.1123043125002
